MFHAS1 SLC4A1AP
MFHAS1 NEK1
MFHAS1 SUPT4H1
EGLN2 MFHAS1
ACTG1 ESR2
ACTC1 ESR2
ACTBL2 ESR2
ESR2 POTEF
CAPZB ESR2
ESR2 SPTAN1
ESR2 GSN
ESR2 PPP1CA
ESR2 PPP1CC
ESR2 RPS12
ESR2 PPP1CB
ACTR3 ESR2
ESR2 MYL6
CAPZA1 ESR2
ACTR2 ESR2
ESR2 NOP58
ESR2 PABPC4
ESR2 MYO1D
ATP5B ESR2
ARPC1B ESR2
ESR2 ZNF185
ESR2 TFRC
ESR2 KIAA0020
ESR2 SEPT2
ESR2 GOLGA2
ESR2 MOV10
ESR2 LAD1
ESR2 RBM34
ARPC2 ESR2
DDX39A ESR2
EIF4A3 ESR2
EIF4A1 ESR2
ESR2 SEPT9
EEF1A1 ESR2
ESR2 TMOD3
ACTN1 ESR2
CAPZA2 ESR2
ESR2 RRS1
CPSF1 ESR2
ESR2 IMMT
C14orf169 ESR2
ESR2 MYO5B
ESR2 PPP1R9B
ESR2 YWHAZ
ESR2 SCIN
DDX39B ESR2
ESR2 PDS5A
ESR2 HDAC2
ESR2 MDN1
ARPC4 ESR2
ESR2 SRRM2
DHX36 ESR2
ESR2 HDAC1
ARPC1A ESR2
ESR2 SSB
ESR2 GTF3C4
CTNNB1 ESR2
ESR2 RPF2
ESR2 TRA2A
ATP1A1 ESR2
ESR2 GNB1
ESR2 SRSF7
ESR2 ZC3H18
ESR2 RFC4
ESR2 SEPT11
ESR2 SMC3
CPSF2 ESR2
ESR2 NCBP1
CDC42EP4 ESR2
DDX6 ESR2
ESR2 PCBP3
ESR2 RPLP1
ESR2 RPLP2
ESR2 TRA2B
ESR2 RBPJ
DNTTIP1 ESR2
ESR2 YBX2
ESR2 NHP2L1
CTNNA2 ESR2
ESR2 SRSF2
ESR2 SRSF5
ESR2 GNB2
ESR2 YBX3
ESR2 FXR2
ESR2 LRPPRC
ESR2 KDM1A
ESR2 PRDX2
ESR2 HIST1H2BO
ARPC5 ESR2
ESR2 RBM17
ESR2 RANBP2
ESR2 HIST1H2BD
ESR2 GTF3C3
C9orf114 ESR2
ADAR ESR2
ESR2 SF3A1
ESR2 LUC7L2
ESR2 POP1
ESR2 RPL10
CUX1 ESR2
ESR2 VCP
ESR2 WDR18
ESR2 ESRP1
ATAD3B ESR2
ESR2 SRPRB
ESR2 TBK1
ESR2 POLDIP3
ESR2 HNRNPH3
BUB3 ESR2
ESR2 FAM98A
ESR2 SYMPK
ESR2 NHP2
CSTF3 ESR2
ESR2 RFC5
ESR2 MYL12B
ESR2 RBM4B
ESR2 ZBTB7A
ESR2 MYO5A
ESR2 RRP1B
ESR2 KDM3B
ESR2 VDAC1
ESR2 SMC1A
ESR2 MTA2
BOP1 ESR2
ESR2 SDF2L1
CFL1 ESR2
ESR2 STOML2
ESR2 GEMIN4
ESR2 TOR1AIP1
CNOT1 ESR2
ESR2 PPP2R1A
AGO2 ESR2
ESR2 MSL1
ESR2 TRAP1
ESR2 LRCH1
ESR2 SNRPD3
ESR2 NOL9
DDX24 ESR2
ESR2 SRGAP2
ESR2 ZMYM3
DHCR7 ESR2
ESR2 RFC3
CPSF3 ESR2
ESR2 HIST1H2AG
EFHD2 ESR2
ESR2 MGMT
CELF1 ESR2
ESR2 SEC22B
CHD8 ESR2
ESR2 TRIM33
ESR2 FOXP1
ESR2 TIAL1
ESR2 KPNB1
ESR2 TLK2
DDOST ESR2
ESR2 TDRKH
ESR2 SQSTM1
ESR2 SMARCA5
ESR2 PWP1
ESR2 SEPT7
ACTL6A ESR2
ESR2 NIP7
ESR2 PBXIP1
ESR2 SNRPF
ESR2 IQGAP3
ESR2 WAPAL
DOCK7 ESR2
ESR2 ZNF217
ESR2 RBM25
ESR2 MAGED1
ESR2 NOP9
ESR2 SGPL1
CLPX ESR2
ESR2 STAT1
EFHD1 ESR2
ESR2 GTF2I
ESR2 TIA1
ESR2 RPSA
ESR2 RFC2
ESR2 TMPO
ESR2 RPS20
ESR2 HEATR1
ESR2 SF3B4
ESR2 RPN2
ESR2 VANGL1
ESR2 GABPA
ESR2 NOMO1
ESR2 INTS3
BPTF ESR2
ESR2 SHANK2
CHCHD3 ESR2
ESR2 RPP30
CDH1 ESR2
ESR2 SMN1
ESR2 NOMO2
AIM1 ESR2
ESR2 TPRN
ESR2 NTPCR
ESR2 RDX
ESR2 PES1
ESR2 HIST1H1C
CEP170B ESR2
ESR2 GNAI2
ESR2 PHB2
ESR2 SRSF9
ARHGEF12 ESR2
ESR2 SLC25A3
ESR2 LUC7L
ESR2 HELZ2
ESR2 LSM14B
ESR2 NIPBL
ESR2 INTS7
ESR2 LUZP1
ESR2 TBL1XR1
ESR2 ZMYND8
ESR2 WIZ
ESR2 EZR
ESR2 NOLC1
BDH1 ESR2
ESR2 KMT2A
ESR2 LLGL2
ESR2 GTF3C2
ESR2 SF3A3
ESR2 VDAC2
ESR2 PFKP
ESR2 PKP4
ESR2 FASN
COPA ESR2
ESR2 TARS2
CDC73 ESR2
ESR2 FLOT1
ESR2 SURF6
ESR2 MDC1
ESR2 EXOSC1
ESR2 GNAI3
CDC42 ESR2
CSTF2 ESR2
ESR2 GEMIN7
ESR2 FLOT2
ESR2 OGT
ESR2 ORC2
DYNC1I2 ESR2
ESR2 LSR
ESR2 TOM1L2
ESR2 PRKCI
ESR2 MACF1
ESR2 URB1
ESR2 MRE11A
ESR2 PTRH2
ESR2 NR2F2
ADNP ESR2
ESR2 SRP72
ESR2 SERPINB3
CPSF7 ESR2
EHMT2 ESR2
DDX20 ESR2
DDB1 ESR2
DNAJC9 ESR2
ESR2 TMED9
ESR2 GNA13
CSDE1 ESR2
ESR2 PWP2
ESR2 TSPYL5
ESR2 SNRPA
ESR2 SPECC1
DBT ESR2
ESR2 LGALS1
ESR2 HNRNPDL
CPSF4 ESR2
ESR2 RBBP7
ESR2 XPO1
ESR2 MOGS
CCT2 ESR2
ESR2 RPL7L1
CDK9 ESR2
ESR2 NIFK
ESR2 PIAS3
ESR2 KRR1
ESR2 PPFIA1
CSTF1 ESR2
ESR2 SAMM50
ESR2 SRSF4
AFG3L2 ESR2
CALM1 ESR2
CNOT2 ESR2
ESR2 SRP68
ESR2 ZMYM2
COBL ESR2
ESR2 PSIP1
ESR2 HNRNPUL2
ESR2 NIPSNAP1
ESR2 PRPF40A
ESR2 SPECC1L
ESR2 PYCR2
ESR2 LMNB1
ESR2 NCKAP1
ESR2 KHSRP
ESR2 SMU1
ESR2 STAU2
ESR2 TADA2B
ESR2 OASL
ESR2 ZNF148
ESR2 SNRPB2
COPB2 ESR2
ESR2 RCL1
ESR2 RDH13
ESR2 PFKL
ESR2 LONP1
ERLIN2 ESR2
CD2BP2 ESR2
ESR2 KIAA1671
EIF4G1 ESR2
ESR2 RCC2
ESR2 SNTB2
ESR2 TBRG4
ESR2 RCOR1
AP2A1 ESR2
ESR2 GEMIN5
ESR2 SERPINB4
ANKRD17 ESR2
ESR2 MPRIP
ESR2 P4HB
ESR2 PPP6C
ESR2 LENG8
ESR2 SNRPB
ESR2 LARP7
ESR2 SIN3A
ESR2 EXOC4
DDX56 ESR2
ESR2 HADHA
ESR2 HSD17B4
DDX41 ESR2
ESR2 SUGP2
ESR2 FAM83B
AFAP1 ESR2
ESR2 WDR5
ESR2 PURB
BRI3BP ESR2
ESR2 EXOSC6
ESR2 RBM8A
ESR2 SNRPD1
ESR2 RAD21
ESR2 XPC
ESR2 MTPAP
ESR2 GMIP
ESR2 PRCC
CCNK ESR2
CFAP20 ESR2
ESR2 SLC25A11
ESR2 NME2
ESR2 SLC27A3
ESR2 THEM6
ESR2 LRRC59
ARPC3 ESR2
ARPC5L ESR2
ESR2 IGKV1-12
ESR2 YTHDF1
ESR2 PTBP3
ESR2 UTRN
ESR2 RAD50
ESR2 PRPF4B
ESR2 KIF23
ESR2 PTPLAD1
AGO1 ESR2
ESR2 TMED2
ESR2 SNRNP70
ESR2 SCAF1
ESR2 FUBP1
ESR2 GATAD1
ARL6IP4 ESR2
ESR2 WDR33
ESR2 FKBP8
ESR2 MLPH
ESR2 EXOSC8
ESR2 INF2
ESR2 SCAF11
ESR2 SDHA
ESR2 ORC3
ESR2 XPO5
ESR2 NOC4L
ESR2 GRWD1
ESR2 ZFHX3
CTCF ESR2
ESR2 TAF4
ESR2 PSPC1
CCT6A ESR2
ESR2 STAT2
CHD3 ESR2
ESR2 GATAD2B
ESR2 PPP1R10
ACAD9 ESR2
CKAP4 ESR2
ESR2 IGHV3-33
ESR2 IPO4
CSNK1A1 ESR2
ATP2A2 ESR2
ESR2 SEC13
ESR2 MAD1L1
ESR2 HERC2
AGRN ESR2
CORO1C ESR2
ESR2 GLYR1
ESR2 TMEM43
ESR2 NACA
ESR2 FLII
ESR2 PPP1R9A
ESR2 RNPS1
ESR2 RRP1
ESR2 RBBP6
ESR2 PRPF4
ESR2 URB2
ESR2 MTA3
ESR2 TAF5L
ESR2 PPP1R12B
ESR2 SNRPE
ACIN1 ESR2
ESR2 MRGBP
AP2B1 ESR2
ESR2 LRWD1
ATP5SL ESR2
ESR2 SEC61B
ESR2 SENP3
ESR2 HBB
ESR2 MTA1
AFD1 ESR2
ESR2 PDCD6
ESR2 THOC6
ESR2 SON
ESR2 PNPLA6
ESR2 RPS21
DMAP1 ESR2
ESR2 OAS3
ESR2 RQCD1
ESR2 WDR75
AKAP8 ESR2
ESR2 NUP210
ESR2 TMED10
EEF1G ESR2
DECR1 ESR2
CCDC47 ESR2
CD59 ESR2
ESR2 SCYL2
ESR2 VDAC3
AHCTF1 ESR2
ESR2 SLC25A1
CCT8 ESR2
EEF1D ESR2
ESR2 RPL38
ESR2 IGHM
ESR2 YME1L1
ESR2 IFITM3
COPG2 ESR2
COPB1 ESR2
BAIAP2 ESR2
ESR2 POLR2E
ESR2 PCID2
ESR2 TOM1
ESR2 NFIC
ESR2 NOTCH2
ESR2 GIPC1
ESR2 MYEF2
DAD1 ESR2
ESR2 TSPYL1
ESR2 USP39
ESR2 POGZ
ESR2 NME3
ESR2 WDR82
ESR2 TAF6L
ESR2 SMARCA4
ESR2 PCMT1
EIF4E2 ESR2
ESR2 QRICH1
ESR2 PTGES2
ESR2 SLC25A24
B3GAT3 ESR2
DHX33 ESR2
ESR2 UTP20
ESR2 RAB11FIP1
ESR2 STAG2
ESR2 UQCRC1
ESR2 NOC3L
CCT4 ESR2
ESR2 SYNE2
ESR2 NOC2L
ESR2 OSTC
ESR2 RRP15
ESR2 PPIG
ESR2 SHROOM2
ESR2 WDR12
ESR2 OPA1
ESR2 FAF2
DTNA ESR2
ESR2 ZFC3H1
ESR2 MPHOSPH10
ESR2 NCBP2
ESR2 SRPK2
ATXN2 ESR2
ESR2 NDUFS3
CNOT4 ESR2
AGAP3 ESR2
ESR2 HIRA
ANLN ESR2
ESR2 SND1
ESR2 LDHA
CHTF18 ESR2
ESR2 PACS1
CNP ESR2
ESR2 EXOSC2
CYFIP1 ESR2
ATXN2L ESR2
ESR2 PHB
ESR2 NUP153
ESR2 MAP3K11
ESR2 LRRFIP1
ESR2 NSUN5
CBX3 ESR2
ESR2 RAVER1
ESR2 PPP1R12C
ANAPC1 ESR2
ESR2 MSL3
ESR2 INTS6
ESR2 PPIB
ENO1 ESR2
ESR2 PML
ESR2 RAI1
CHD1L ESR2
ESR2 PDK3
ESR2 INTS4
ESR2 MAGOH
ESR2 KANK2
ESR2 GFRA1
ESR2 IMP4
ESR2 HLTF
ESR2 SNRPA1
EPPK1 ESR2
ESR2 RANGAP1
CAMSAP3 ESR2
ESR2 LACTB
ANKRD11 ESR2
ESR2 KPNA1
ESR2 MRTO4
ESR2 ZC3H13
ESR2 MEN1
ESR2 HUWE1
ESR2 MSL3P1
ESR2 PPP2CB
ESR2 NUFIP2
ESR2 YWHAE
ESR2 LRCH3
ESR2 SETX
ATP5J2 ESR2
ESR2 PBX1
ESR2 NCOR1
CNN2 ESR2
ESR2 SIPA1L1
DDX51 ESR2
ESR2 SP3
ESR2 H2AFX
ESR2 SUN2
ESR2 MED13
DNAJB2 ESR2
ESR2 UGGT1
CYC1 ESR2
ESR2 LSM12
EDC3 ESR2
ESR2 PHF8
ESR2 PXN
ESR2 TTC37
ESR2 SNRPGP15
EIF2AK2 ESR2
CIZ1 ESR2
ESR2 KIF20B
ESR2 MTFR1
ESR2 NR2F6
EIF3D ESR2
ESR2 INTS9
ESR2 MAL2
COPG1 ESR2
ESR2 POLR2H
ESR2 YWHAG
CENPF ESR2
ESR2 MRPS9
ESR2 RABL3
ESR2 ZCCHC8
ESR2 ZYX
ESR2 ITPR3
ESR2 RRP8
ESR2 HS2ST1
ESR2 NUDT21
ESR2 TERF2
ESR2 KIF14
ESR2 SSFA2
ESR2 TBL3
ESR2 SFN
ESR2 STON2
ESR2 MROH1
COX2 ESR2
ESR2 WDR36
ESR2 FOXJ3
ESR2 POLR1A
ESR2 FOXK1
EP400NL ESR2
ESR2 THOC1
ESR2 SNW1
ESR2 SMC4
ESR2 FAR1
CDC27 ESR2
CDK11B ESR2
ESR2 H1FX
ESR2 RBM19
ESR2 SUGP1
ESR2 KIF5B
ESR2 SLTM
ERMP1 ESR2
ESR2 HEATR5B
ESR2 NELFB
ESR2 OSBPL8
ESR2 MBNL1
ESR2 NSF
ESR2 ZC3H11A
ESR2 USP7
ESR2 PAXBP1
ESR2 SLC25A40
ESR2 FOXP4
ESR2 KMT2B
ESR2 PXMP4
ESR2 INPPL1
ESR2 UTP15
ESR2 PHF3
ESR2 ZC3H14
ESR2 SRPR
ESR2 RFX1
ESR2 PIGS
ACADVL ESR2
ESR2 PBRM1
ESR2 POLDIP2
AGFG1 ESR2
ESR2 SURF1
ESR2 PREX1
ESR2 TADA1
ESR2 SH3BP4
ESR2 NCAPD3
ACAT1 ESR2
ESR2 GEMIN2
CAMSAP2 ESR2
ESR2 LPCAT1
ESR2 YWHAB
CPSF6 ESR2
ESR2 KIAA1429
ESR2 RAC1
ADRM1 ESR2
ACSL3 ESR2
EIF3A ESR2
ESR2 SCAF4
ESR2 TMED4
ESR2 RPS15
ESR2 MAPKAP1
ESR2 GAK
EPS15L1 ESR2
ESR2 TP53BP1
CTTNBP2NL ESR2
ESR2 POLR1B
ALYREF ESR2
ESR2 XRCC5
ESR2 MFAP1
ESR2 PUM2
ESR2 PKNOX1
ANAPC7 ESR2
ESR2 MTX1
BCL9L ESR2
CLASP2 ESR2
ESR2 NT5E
ESR2 NAP1L1
CANX ESR2
ESR2 TPP1
ESR2 MPP5
DNAJB1 ESR2
ESR2 RAI14
ESR2 POLR2C
ESR2 VAPB
ESR2 MSL2
ESR2 UQCRC2
ESR2 ZFP36L2
ESR2 KDM1B
ESR2 MPHOSPH8
ESR2 TAB2
ESR2 LTN1
ESR2 SEC61G
ATP5L ESR2
ESR2 PPFIBP1
ESR2 GSDMA
CIRH1A ESR2
CDC23 ESR2
ESR2 SETD1A
ESR2 PTPRK
ERBB2IP ESR2
ESR2 GOLGB1
CMAS ESR2
DYNC1LI2 ESR2
CTSD ESR2
ESR2 ISG20L2
ESR2 ZBTB11
BRE ESR2
CDYL ESR2
ESR2 PLEKHG3
ESR2 MAGOHB
ESR2 ZNRF1
ESR2 PSMC6
ESR2 VWA9
AKAP1 ESR2
CAMK2D ESR2
ERH ESR2
ESR2 LACRT
ESR2 GNL3L
ESR2 FAM83H
ESR2 RBMS1
CLP1 ESR2
ESR2 RALY
ESR2 LIMD1
ESR2 LRCH4
ESR2 PTCD1
ESR2 MAVS
ARHGEF11 ESR2
ESR2 SLC25A10
ESR2 WDR61
ESR2 PFN2
CBX4 ESR2
ESR2 NABP2
ESR2 TRIM56
DCTN4 ESR2
EIF4G3 ESR2
C7orf50 ESR2
ESR2 UTP3
ESR2 WDR43
ESR2 PCCB
ABCF2 ESR2
ESR2 RCC1
ESR2 MED15
ESR2 TACC1
ESR2 RBM15B
ESR2 PRR12
ESR2 RNF169
ANAPC5 ESR2
ABLIM1 ESR2
ESR2 PSMD1
ESR2 UBQLN4
ESR2 TOMM70A
ESR2 SIX4
CKMT1A ESR2
ESR2 SYNGR3
ESR2 HBA1
ESR2 PSMA5
ESR2 HCFC2
ESR2 KDELR1
ESR2 THBS1
ESR2 GPR89B
DNAJC1 ESR2
DPM1 ESR2
ESR2 WHSC1L1
ESR2 TXNIP
ESR2 SDF2
ESR2 POLRMT
CCDC101 ESR2
ESR2 SCO2
ESR2 MTX2
ESR2 RAB27B
ESR2 SMARCD2
ESR2 HSDL1
ESR2 PRR11
ESR2 IMP3
ATP5O ESR2
ESR2 USP30
ESR2 STX16
ESR2 MLEC
ESR2 TMEM65
ESR2 PCF11
CTBP1 ESR2
ESR2 SMC2
ESR2 MYO1E
ESR2 GPATCH4
ESR2 RBM23
ESR2 SKIV2L
ESR2 VWA8
DUSP14 ESR2
ARNT ESR2
ESR2 IGHV1-46
ESR2 MGA
ESR2 HIST1H3A
ESR2 HLA-C
ANAPC4 ESR2
CSRP1 ESR2
ESR2 XRN1
ARID3A ESR2
ESR2 LONP2
CLMN ESR2
ESR2 PAPD5
ESR2 NDUFA10
ESR2 TCF25
AHDC1 ESR2
ESR2 LEMD3
DDX19B ESR2
ESR2 RBM12B
ESR2 STRN
ESR2 LCN2
BTF3 ESR2
ESR2 RPP14
BOD1L1 ESR2
ELL ESR2
ESR2 MYO9B
ESR2 RMDN3
ESR2 MTCH2
CDK5RAP3 ESR2
ESR2 EXD2
ESR2 LOC113230
ESR2 PSMD5
ESR2 KAT8
ESR2 SSR4
DNAJB12 ESR2
ESR2 FAM208A
ESR2 HSDL2
DAAM1 ESR2
ESR2 USP36
ESR2 ZNF326
ESR2 GAPVD1
ESR2 NOL11
ESR2 PTPN1
ESR2 MBD4
ESR2 SLU7
ESR2 NVL
DSG4 ESR2
ESR2 MRPS34
ESR2 RBM26
ACTR5 ESR2
ESR2 MIA3
ESR2 LLGL1
CCT7 ESR2
ESR2 PATZ1
ESR2 LAMTOR1
ESR2 STOM
CAAP1 ESR2
ESR2 SAMD4B
ESR2 SLC25A22
ESR2 QKI
ANXA1 ESR2
ESR2 UTP23
BRCC3 ESR2
CLDN3 ESR2
CCNT1 ESR2
ESR2 NFIB
ESR2 SMCHD1
C3orf17 ESR2
ESR2 IK
ABI1 ESR2
ESR2 TNRC18
ESR2 MPG
ESR2 STT3A
ESR2 UBA5
ASAH1 ESR2
EPC2 ESR2
ESR2 LYAR
ESR2 KIAA0391
ESR2 NSA2
ESR2 PREB
ESR2 INO80C
ESR2 SSR3
ESR2 NDUFS8
ESR2 RAB10
CIT ESR2
CPSF3L ESR2
ESR2 PPL
ESR2 PPP1R13L
ESR2 RER1
ESR2 SCD
ACACA ESR2
ESR2 NFKB2
EIF5A ESR2
ESR2 WASF2
ASH2L ESR2
CKAP5 ESR2
ESR2 SRP14
ESR2 VEZF1
ESR2 HDAC3
ASPRV1 ESR2
AHSG ESR2
ESR2 ZC3H15
ESR2 GSTM3
ESR2 MDK
ESR2 ZHX2
BZW2 ESR2
ESR2 IGHMBP2
ESR2 HSD17B10
ESR2 STRN3
ESR2 TRIM27
ESR2 PDCD11
ALDOA ESR2
ESR2 HPS5
ESR2 KIAA2013
CYFIP2 ESR2
ESR2 TRIOBP
ESR2 UBN2
EPN3 ESR2
DLG5 ESR2
ESR2 TAPBP
ESR2 RBM7
ESR2 IST1
ESR2 EXOSC7
ESR2 PRC1
ARHGEF17 ESR2
ESR2 SERPINA1
ESR2 MYO18A
BAG6 ESR2
ESR2 GOLGA5
ESR2 OGDH
CCT5 ESR2
ESR2 OTUD4
ESR2 UBP1
ESR2 INO80
ESR2 PIK3C2B
ESR2 SMARCA2
ESR2 GPRC5A
ESR2 TAF5
ESR2 PLS1
ESR2 PA2G4
EIF4E ESR2
ESR2 INTS8
ESR2 SERBP1
ESR2 NUMB
ESR2 MBOAT7
CPNE3 ESR2
ESR2 SEMG1
ESR2 VKORC1
CDKN2AIP ESR2
CIRBP ESR2
ESR2 YTHDC2
ESR2 ORC1
ESR2 WDR11
ESR2 PSMD2
EPHA4 ESR2
CEP170 ESR2
ESR2 PRKAR2A
ESR2 RAB1B
ESR2 GLG1
ESR2 SETD2
CKAP2 ESR2
CLK3 ESR2
ESR2 ZNF28
ESR2 MGST1
ESR2 PPAT
DSG2 ESR2
ESR2 IRF2BPL
ESR2 PLEKHA6
DDX47 ESR2
ATP5C1 ESR2
ESR2 STK26
ESR2 RPP38
ESR2 GAN
ESR2 RAP2C
C1orf35 ESR2
ESR2 GEMIN6
ESR2 MCCC2
ESR2 PDLIM5
ESR2 SEC62
ESR2 NEBL
CYP1B1 ESR2
ESR2 INTS5
ESR2 KIAA1217
DSTN ESR2
DIAPH1 ESR2
ESR2 QPCTL
ESR2 RSRC2
ESR2 SRRT
ESR2 MICU2
ESR2 LMNB2
ESR2 NUP214
ESR2 PARD6B
EPB41L2 ESR2
ESR2 SLC7A5
ESR2 NEDD1
EIF3F ESR2
ESR2 ZC3H7A
ESR2 PSMC2
ESR2 RPL36
ESR2 NT5DC2
ESR2 FBRS
ESR2 SSR1
ESR2 NUP133
ESR2 PXDN
ESR2 WTAP
ESR2 MLXIPL
ESR2 RAB5C
ESR2 LAMTOR2
ESR2 GON4L
DLST ESR2
ESR2 NPEPL1
ESR2 TAB1
ESR2 STRBP
ESR2 SART3
ATP6V1A ESR2
CDK13 ESR2
ESR2 PNO1
CNOT3 ESR2
ESR2 PARD3
ESR2 TNS3
ESR2 NXF1
ESR2 RBM38
ESR2 YTHDC1
ARF4 ESR2
EIF3I ESR2
ESR2 INADL
CEBPZ ESR2
ESR2 ZBTB10
AKT1S1 ESR2
ESR2 NCCRP1
DST ESR2
DLAT ESR2
ESR2 PSMA6
CIC ESR2
ESR2 PRDM15
ESR2 TMEM126A
BRD7 ESR2
ESR2 GABPB1
ELF2 ESR2
ESR2 MAN2A1
ESR2 RPS6KB2
DHRS2 ESR2
ESR2 WDR3
ESR2 PPIH
CCT3 ESR2
C19orf66 ESR2
ATRX ESR2
ESR2 GAR1
ESR2 IFI6
ESR2 IRF2BP1
ACKR3 ESR2
ESR2 PRPF31
ANKZF1 ESR2
ESR2 SPATS2
ESR2 TBC1D10A
ESR2 STAM
ESR2 PARP9
ESR2 KDM2A
ESR2 YAP1
ESR2 KIF4A
ESR2 TMCC1
ESR2 UIMC1
ESR2 RSL24D1
ESR2 FAM120C
ESR2 PDLIM7
ESR2 TMED3
DOPEY2 ESR2
ESR2 HEXIM1
ATM ESR2
ALDH3A2 ESR2
ESR2 LIG3
ESR2 UBXN7
CREB1 ESR2
ESR2 SLC12A2
ESR2 POP7
ESR2 SPTY2D1
ATXN7 ESR2
ESR2 HADHB
ESR2 TMEM258
APMAP ESR2
ATP6V0D1 ESR2
ESR2 PNN
ESR2 NUP88
ESR2 FOXO3
ESR2 PIK3R4
ESR2 HNRNPLL
CHMP1A ESR2
ESR2 STON1
APOA1 ESR2
ESR2 HTATSF1
ESR2 LPCAT4
ESR2 LMTK2
ESR2 PIGU
ESR2 MAN1A2
CEP131 ESR2
ESR2 PTPN13
DGAT1 ESR2
ESR2 WRNIP1
ESR2 UTP18
ESR2 YEATS2
ESR2 TMEM126B
BMS1 ESR2
ESR2 FGA
ESR2 PSMC3
ESR2 EXOC7
ESR2 NFRKB
ESR2 SEC31A
ATP9A ESR2
CNOT7 ESR2
ARHGEF5 ESR2
DCP1A ESR2
ESR2 RBPMS
CORO1B ESR2
ESR2 TBC1D5
ESR2 INTS2
AARS ESR2
ESR2 RAN
ESR2 TANK
ESR2 NUP160
ESR2 GZF1
ESR2 MTHFD1
ESR2 S100A11
ESR2 FDFT1
ESR2 RPRD1B
ESR2 WDR26
ESR2 MARK2
ANKRD27 ESR2
ESR2 PIEZO1
CTBP2 ESR2
ESR2 LARP4B
ESR2 STX10
ESR2 GORASP1
ESR2 ZC3H12A
ESR2 PDHB
ESR2 GBAS
ESR2 SUPT3H
ESR2 SLC39A7
ESR2 KIAA1244
ESR2 SUMO3
DRG1 ESR2
C1orf174 ESR2
ESR2 PRMT5
ESR2 RSBN1L
ESR2 SAP18
C2CD2L ESR2
ESR2 GORASP2
ESR2 ZNF845
ESR2 SAMD1
ESR2 SLC30A6
ESR2 SPRR2E
ESR2 NFIX
ESR2 NFATC3
ESR2 SGK223
ESR2 PGK1
ESR2 ZNF574
ESR2 TYSND1
DDX31 ESR2
DPF2 ESR2
ATP6V0A1 ESR2
ESR2 USP3
ESR2 GALNT6
ESR2 KARS
ESR2 SCYL1
ESR2 RPL35
CLDN4 ESR2
ESR2 SHROOM3
DLG1 ESR2
EIF3CL ESR2
ESR2 TLN1
ESR2 TMEM41B
ESR2 TOLLIP
ESR2 PLD3
AKAP8L ESR2
ESR2 THOC3
DGCR8 ESR2
CNOT11 ESR2
CDK19 ESR2
DNAJC13 ESR2
ESR2 HGS
ESR2 NDE1
ESR2 MIB1
ESR2 FKBP15
ESR2 SOX13
EIF2S1 ESR2
APP ESR2
ATP5F1 ESR2
ESR2 NUP205
ESR2 ZNF24
DYNLT1 ESR2
ESR2 KANSL3
ESR2 VPS11
ESR2 GGCT
ESR2 PNISR
ESR2 SEC24B
ESR2 FOXJ2
ESR2 ZBTB7B
ASPH ESR2
ESR2 UQCC3
BOK ESR2
ESR2 SMARCB1
ESR2 NRAS
ABCC1 ESR2
ESR2 SLC1A5
ESR2 SPRR2D
ESR2 TSG101
ESR2 SUZ12
ESR2 PLRG1
ESR2 FAM210A
AQR ESR2
ESR2 RNF213
B4GALT7 ESR2
ESR2 PTDSS1
ESR2 VPS45
AUP1 ESR2
ESR2 THAP4
ESR2 GGCX
CD3EAP ESR2
ESR2 PHC3
ESR2 PFN1
ESR2 SLX4IP
ESR2 TPX2
ESR2 SEC23B
EMC1 ESR2
ESR2 SMARCD1
ESR2 KIF20A
ESR2 PMVK
ESR2 NSD1
CSNK2B ESR2
ASCC2 ESR2
ESR2 MICU1
ESR2 RTKN
ESR2 TERF2IP
ESR2 MORC2
ESR2 NLE1
ESR2 RAD54L2
ESR2 NISCH
ESR2 TMEM199
ESR2 NCAPG
ESR2 SEC24C
DNAJB6 ESR2
ESR2 UBN1
ESR2 NDST3
ESR2 SHOC2
ESR2 SUB1
ESR2 SFSWAP
ESR2 TAF1B
ESR2 SIPA1L3
ESR2 SEC23IP
ESR2 PSMD3
ESR2 SKA3
ASUN ESR2
ESR2 RPF1
ESR2 MARK3
ESR2 TMEM50A
DCTN1 ESR2
ESR2 SIPA1L2
ESR2 ITPKB
ESR2 WWC3
ESR2 TGIF1
ESR2 LYPD3
ESR2 SNRPD2
AMOTL2 ESR2
ESR2 SMOC1
ESR2 SLC30A7
DECR2 ESR2
ARID5B ESR2
ESR2 ESRRB
ATP5D ESR2
ESR2 HP
ESR2 LCN1
ESR2 SMPD4
ESR2 NUP98
ARFGAP1 ESR2
ESR2 ZNF318
ESR2 TM9SF1
ESR2 WDHD1
CABIN1 ESR2
ESR2 MMGT1
ESR2 PHF12
ESR2 MCM3
ESR2 MOB4
ESR2 USP32
C1orf226 ESR2
ESR2 PSMD4
ESR2 PI4KA
ESR2 NUP35
ESR2 PHF14
ESR2 SLC27A4
ESR2 RPS29
ESR2 PCGF3
ESR2 NAB1
ESR2 TRMT112
EIF3H ESR2
ESR2 ORC5
ESR2 SP110
EFEMP1 ESR2
ESR2 RAD23B
ESR2 NUP62
ESR2 ZNF281
ESR2 LRRC15
ESR2 G6PD
ESR2 RHOD
EIF3L ESR2
COPS3 ESR2
ESR2 NFYC
CLIC1 ESR2
CHD1 ESR2
CDK12 ESR2
DBNL ESR2
ESR2 EXOC3
ESR2 RBMX2
ESR2 SMTN
ESR2 TADA3
ARHGEF2 ESR2
